Date,Close,High,Low,Open,Volume
2000-01-03,10.332822799682617,10.545141076388425,10.226663661329715,10.474368317486489,42800
2000-01-04,9.412775993347168,10.04973075981427,9.412775993347168,10.04973075981427,37400
2000-01-05,9.625094413757324,9.660480790278491,9.200457895503325,9.377389778109158,22400
2000-01-06,9.625094413757324,9.695867166799658,9.518935284193825,9.518935284193825,21300
2000-01-07,9.908184051513672,10.014343166351319,9.589706707000733,9.731252193450928,57600
2000-01-10,10.403593063354492,10.403593063354492,10.191274837571747,10.332820321426912,36700
2000-01-11,10.120500564575195,10.509750586289625,10.120500564575195,10.509750586289625,29300
2000-01-12,10.049731254577637,10.19127676520549,9.97895849926371,10.19127676520549,5700
2000-01-13,10.403593063354492,10.509752176245865,10.332820321426912,10.474365805282075,27000
2000-01-14,10.54514217376709,10.54514217376709,10.33282387496641,10.33282387496641,23700
2000-01-18,10.509750366210938,10.615909460819127,10.403591271602744,10.545136731080333,26800
2000-01-19,10.332822799682617,10.545141076388425,10.191277281878747,10.545141076388425,11900
2000-01-20,9.908184051513672,10.368206882476807,9.908184051513672,10.226661396026612,94400
2000-01-21,9.908184051513672,9.978956794738771,9.872797679901124,9.978956794738771,7900
2000-01-24,9.554323196411133,9.978959782918295,9.554323196411133,9.908187018500435,21400
2000-01-25,9.554323196411133,9.695868725246854,9.448164049784344,9.554323196411133,21500
2000-01-26,9.695865631103516,9.695865631103516,9.554320147437771,9.695865631103516,10200
2000-01-27,9.731253623962402,9.83741275440563,9.625094493519176,9.660480870333586,29600
2000-01-28,9.377388000488281,9.58970621936726,9.342001630675117,9.448160740114607,12900
2000-01-31,9.200458526611328,9.271231284508339,8.952753873971792,9.271231284508339,12400
2000-02-01,9.235844612121582,9.306617367770023,9.023526345176258,9.16507185647314,21900
2000-02-02,9.483545303344727,9.483545303344727,9.235840761839453,9.235840761839453,27300
2000-02-03,10.0143404006958,10.0143404006958,9.554317696776913,9.554317696776913,16800
2000-02-04,10.262046813964844,10.368205918936894,9.97895586737271,9.97895586737271,73300
2000-02-07,10.509750366210938,10.509750366210936,10.262045812125157,10.33281854186395,23300
2000-02-08,10.68668270111084,10.969773633590599,10.438978135191054,10.969773633590599,26400
2000-02-09,10.509750366210938,10.792841285166114,10.509750366210936,10.580523095949731,16800
2000-02-10,10.792844772338867,10.96977665385262,10.474367385614114,10.474367385614114,35300
2000-02-11,10.580524444580078,11.005160877138476,10.54513807520021,10.969774507758608,17900
2000-02-14,10.615910530090332,10.792842372258505,10.615910530090332,10.792842372258505,11800
2000-02-15,10.615910530090332,10.686683266957601,10.332819582621257,10.615910530090332,31300
2000-02-16,10.722073554992676,10.722073554992676,10.580528029514225,10.651300792253451,8900
2000-02-17,10.615910530090332,10.75745600382487,10.50975142478943,10.75745600382487,13700
2000-02-18,10.191275596618652,10.651298453410467,10.191275596618652,10.651298453410467,11500
2000-02-22,9.837409019470215,10.262045380022885,9.837409019470215,10.262045380022885,27500
2000-02-23,10.262046813964844,10.262046813964844,10.049728604020745,10.08511497234476,20400
2000-02-24,10.155887603759766,10.438978547418575,10.120501235802415,10.26204670763182,15100
2000-02-25,10.085115432739258,10.297433652375874,10.085115432739258,10.15588817261813,17900
2000-02-28,10.049731254577637,10.0851176322346,9.837412988635855,10.014344876920672,14700
2000-02-29,10.049731254577637,10.262049520519417,10.049731254577637,10.120504009891564,7400
2000-03-01,10.297432899475098,10.403592001531543,10.049728328010062,10.191273797418654,16400
2000-03-02,10.969772338867188,10.969772338867188,10.474363265498992,10.474363265498992,16800
2000-03-03,11.288252830505371,11.465184693052478,11.075934595448844,11.323639203014793,70100
2000-03-06,11.111321449279785,11.288253319491245,10.969775953110615,11.288253319491245,16400
2000-03-07,11.18209171295166,11.571341740934155,10.828228051149393,10.934387149690073,75700
2000-03-08,11.46518611907959,11.642118003633287,11.323640611436632,11.323640611436632,32700
2000-03-09,11.64211368560791,11.783659140752079,11.535954594249782,11.748272776966036,16700
2000-03-10,11.394415855407715,11.748279701848949,11.394415855407715,11.748279701848949,28900
2000-03-13,10.969772338867188,11.252863237934728,10.86361325171686,11.252863237934728,19400
2000-03-14,10.757457733154297,11.111321474376478,10.757457733154297,11.111321474376478,12900
2000-03-15,10.899005889892578,10.93439227265197,10.580528445058055,10.72207397609562,31500
2000-03-16,11.005163192749023,11.217481453702382,10.934390439097905,11.217481453702382,12400
2000-03-17,11.111321449279785,11.18209419736437,10.934389579068323,11.040548701195199,35500
2000-03-20,11.146708488464355,11.182094864618211,11.005162983848935,11.182094864618211,55000
2000-03-21,11.18209171295166,11.18209171295166,11.005159882050526,11.111318980591207,9200
2000-03-22,11.005163192749023,11.182095076876822,10.863617685446785,11.075935946400143,14500
2000-03-23,11.111321449279785,11.111321449279785,10.757457708856862,10.757457708856862,17000
2000-03-24,11.323641777038574,11.359028157591819,11.146709874272346,11.146709874272346,15300
2000-03-27,11.429794311523438,11.50056703171863,11.32363523123065,11.50056703171863,11200
2000-03-28,11.146708488464355,11.288253993079776,11.146708488464355,11.252867616925922,4600
2000-03-29,10.934391021728516,11.111322915283992,10.89900464301742,10.934391021728516,60300
2000-03-30,10.509750366210938,10.757454920296716,10.33281854186395,10.722068555427319,91800
2000-03-31,10.438980102539062,10.686684715141684,10.438980102539062,10.686684715141684,7300
2000-04-03,10.120500564575195,10.43897785506882,10.120500564575195,10.43897785506882,20300
2000-04-04,9.943568229675293,10.40359095916205,9.554318227801883,10.226659140128682,57700
2000-04-05,10.155887603759766,10.226660339674469,9.872796660100958,9.94356939601566,16600
2000-04-06,10.368206977844238,10.403593349782273,10.226661490092098,10.226661490092098,13900
2000-04-07,10.757457733154297,10.757457733154297,10.580525862543206,10.651298610787643,27700
2000-04-10,10.651300430297852,10.79284595096626,10.615914050130748,10.615914050130748,19400
2000-04-11,10.368206977844238,10.438979721720308,10.332820605906203,10.438979721720308,7400
2000-04-12,10.049731254577637,10.332822275833344,10.049731254577637,10.332822275833344,11200
2000-04-13,9.731253623962402,9.978958261663264,9.731253623962402,9.978958261663264,17100
2000-04-14,8.740432739257812,9.377387351835306,8.66966000452698,9.235841882373641,56300
2000-04-17,8.7758207321167,8.7758207321167,8.598888862517573,8.740434358196874,19200
2000-04-18,9.271230697631836,9.271230697631836,8.775821423712577,8.91736693054665,16200
2000-04-19,9.094298362731934,9.23584386254099,9.05891198777967,9.165071112636463,23100
2000-04-20,9.05891227722168,9.05891227722168,8.952753148972988,9.05891227722168,5100
2000-04-24,8.988137245178223,9.023523612285222,8.775819042536217,8.775819042536217,8700
2000-04-25,9.412775993347168,9.412775993347168,9.235844113772973,9.235844113772973,3800
2000-04-26,9.342000961303711,9.660478266802702,9.306614594026046,9.483546430414373,7700
2000-04-27,9.306615829467773,9.448161317368424,8.98813848169131,8.98813848169131,19600
2000-04-28,9.448162078857422,9.483548453684604,9.377389329203059,9.448162078857422,6900
2000-05-01,9.271230697631836,9.37738982775739,9.235844320923317,9.235844320923317,5100
2000-05-02,9.271230697631836,9.518935334591465,9.271230697631836,9.37738982775739,5900
2000-05-03,8.811210632324219,9.058915348895582,8.775824244242594,9.058915348895582,43800
2000-05-04,9.023526191711426,9.094298946156222,8.881980682821835,9.058912568933824,10100
2000-05-05,9.023526191711426,9.023526191711426,9.023526191711426,9.023526191711426,0
2000-05-08,8.740432739257812,9.05891004554656,8.705046371892397,9.05891004554656,5500
2000-05-09,8.634273529052734,8.846591730586818,8.56350079520804,8.846591730586818,16900
2000-05-10,8.457340240478516,8.563499322994982,8.38656751880087,8.492726601317337,34400
2000-05-11,8.669661521911621,8.705047895470445,8.669661521911621,8.705047895470445,2000
2000-05-12,8.740432739257812,8.77581910662323,8.740432739257812,8.740432739257812,5100
2000-05-15,8.917366981506348,8.917366981506348,8.74043509695265,8.881980604595608,8800
2000-05-16,8.917366981506348,9.058912489149305,8.917366981506348,9.058912489149305,9700
2000-05-17,8.669661521911621,8.881979763264559,8.669661521911621,8.881979763264559,8300
2000-05-18,8.563502311706543,8.775820550839764,8.492729565328803,8.775820550839764,42700
2000-05-19,8.245024681091309,8.492729285244266,8.174251937047606,8.492729285244266,11000
2000-05-22,8.032708168029785,8.351185584383389,7.891162649650406,8.351185584383389,16100
2000-05-23,8.032708168029785,8.06809454762463,7.997321788434941,7.997321788434941,6700
2000-05-24,8.315797805786133,8.315797805786133,7.891161322086416,8.032706816652988,12400
2000-05-25,8.13886547088623,8.421956443786621,8.13886547088623,8.421956443786621,4200
