Date,Close,High,Low,Open,Volume
2000-01-03,6.655915260314941,6.8438469853120685,6.608932329065659,6.8438469853120685,760600
2000-01-04,6.53062629699707,6.593270194330376,6.483643373997092,6.593270194330376,1444400
2000-01-05,6.7029008865356445,6.702900886535644,6.51496908597857,6.546291052738082,675600
2000-01-06,6.961307048797607,6.976968032034497,6.702900825388921,6.702900825388921,266200
2000-01-07,7.0356950759887695,7.117914735259603,6.937813482332242,6.937813482332242,936000
2000-01-10,6.976970195770264,7.035699379057293,6.922156737442102,7.035699379057293,244200
2000-01-11,6.984797477722168,7.031780420397428,6.906492573263399,6.97696698727629,289600
2000-01-12,6.95347261428833,6.976964075823087,6.906489691218813,6.976964075823087,114600
2000-01-13,7.07484769821167,7.094423443907615,6.945644144311318,7.000457570478375,298400
2000-01-14,7.0317792892456055,7.039609778431848,6.937813419010698,7.039609778431848,71400
2000-01-18,7.117918014526367,7.157070478852695,6.984799635816853,6.984799635816853,221000
2000-01-19,7.094424724578857,7.172729633238669,7.0865942337128764,7.094424724578857,380600
2000-01-20,7.094424724578857,7.117916197176801,7.000458834187085,7.117916197176801,688600
2000-01-21,7.2901835441589355,7.325421214305237,7.2118786725782815,7.2510311083686085,966600
2000-01-24,7.0317792892456055,7.360659835067784,7.0239488000593635,7.337168367509057,593000
2000-01-25,7.016119956970215,7.384153035070216,6.969137010829789,7.047441921063832,115600
2000-01-26,6.906490802764893,7.086592036850598,6.906490802764892,6.9691347102729635,93800
2000-01-27,6.765542984008789,6.984796691823888,6.675492831948455,6.929983264870113,3377600
2000-01-28,6.6872406005859375,6.757715033144805,6.640257645546692,6.749884540638264,66200
2000-01-31,6.843847751617432,6.843847751617432,6.5462891537210215,6.5619501325576755,203200
2000-02-01,6.828184127807617,6.843845100577818,6.765540236726814,6.843845100577818,228400
2000-02-02,6.871256351470947,6.918239297614781,6.8281881729038565,6.843849154951801,58800
2000-02-03,6.789035320281982,6.859509735371415,6.695069433496073,6.859509735371415,193600
2000-02-04,6.593272686004639,6.765543468774356,6.554120235375158,6.7263910181448745,131200
2000-02-07,6.66766357421875,6.6950698148237215,6.593273431674355,6.593273431674355,110600
2000-02-08,6.608932971954346,6.781203736626142,6.608932971954347,6.702898843593507,198800
2000-02-09,6.389679431915283,6.546289221913208,6.389679431915284,6.546289221913208,172400
2000-02-10,6.522800445556641,6.624596851069529,6.444495518239034,6.452326010970794,1230000
2000-02-11,6.444493770599365,6.624595054589384,6.342697392691964,6.585442601548076,415600
2000-02-14,6.546289920806885,6.577611882150458,6.413171585096697,6.483645998119737,1046000
2000-02-15,6.820357322692871,6.820357322692871,6.624595057403179,6.671578001072706,601400
2000-02-16,6.851677894592285,6.890830339704242,6.8046949604579385,6.8046949604579385,247800
2000-02-17,6.843847751617432,6.886915921353373,6.749881878597513,6.867339219872412,176000
2000-02-18,6.644172668457031,6.812527761642807,6.624595961321626,6.812527761642807,283400
2000-02-22,6.585440158843994,6.671575523585116,6.514965769510349,6.671575523585116,149200
2000-02-23,6.413169860839844,6.530627184298449,6.366186931456402,6.530627184298449,152400
2000-02-24,6.342700004577637,6.374021979908884,6.248734078583894,6.327039016912012,632000
2000-02-25,6.217406749725342,6.397507952803028,6.186084801364005,6.303542107719018,1325600
2000-02-28,6.405340194702148,6.4758145978223425,6.170425517634832,6.280052366932913,912200
2000-02-29,6.554121017456055,6.601103963817747,6.42100266943126,6.42100266943126,160600
2000-03-01,6.7185587882995605,6.742050252594313,6.499305121548526,6.518881819729218,1761200
2000-03-02,6.843847751617432,6.867339219872412,6.73422089976086,6.738136622405168,785400
2000-03-03,6.734223365783691,6.828189273213231,6.663748935211537,6.828189273213231,1223400
2000-03-06,6.695069789886475,6.765544208727385,6.648086843992535,6.687239298904151,559600
2000-03-07,7.157066822052002,7.157066822052002,6.679407001324243,6.679407001324243,999000
2000-03-08,7.03961181640625,7.227543611282502,6.953476410421302,6.953476410421302,2178800
2000-03-09,7.047445297241211,7.055275792015923,6.859513422648112,6.937818370395236,716800
2000-03-10,6.95347261428833,7.188387229635908,6.945642127110077,7.01611651171435,1326200
2000-03-13,6.851677894592285,7.070931587219239,6.820355938502721,6.953474251883371,701200
2000-03-14,6.937814712524414,6.945645203170604,6.765543918308232,6.812526862185372,720800
2000-03-15,6.906490802764893,6.9534737333959455,6.8046944530642755,6.863423594288178,839000
2000-03-16,7.204049587249756,7.211880075931548,6.70289831161499,6.859508085250854,1132600
2000-03-17,6.9846296310424805,7.196761239634321,6.980701747456923,7.196761239634321,299600
2000-03-20,6.874635219573975,7.016056286948068,6.843208315713065,7.016056286948068,475000
2000-03-21,7.094624042510986,7.094624042510986,6.536796459987975,6.536796459987975,353000
2000-03-22,7.039625644683838,7.126049620232411,7.008198744484356,7.078909269933189,83800
2000-03-23,7.031768798828125,7.118192772891935,6.953201549679208,6.992485174253667,83000
2000-03-24,7.047477722167969,7.133901640722983,7.023907562562056,7.0867613215111565,322800
2000-03-27,7.071054458618164,7.149621730380589,6.937490096622044,7.02391409556071,438200
2000-03-28,7.039625644683838,7.126049620232411,6.992485294384616,7.08676599498306,138600
2000-03-29,7.408892631530762,7.432462809573807,7.008199604798981,7.008199604798981,465600
2000-03-30,7.408892631530762,7.5974540558751285,7.346038823415972,7.47174643964555,355800
2000-03-31,7.36961030960083,7.538530428429972,7.369610309600831,7.385323764418743,1255800
2000-04-03,7.495316982269287,7.495316982269287,7.389251655452943,7.4167497183042,281400
2000-04-04,7.4010329246521,7.5817375502009305,7.275325359052914,7.542453935951185,829200
2000-04-05,7.181046009063721,7.4324611866239385,7.181046009063721,7.412819855413442,102600
2000-04-06,7.36961030960083,7.385323764418743,7.212475761421708,7.212475761421708,76000
2000-04-07,7.255684852600098,7.3853203147589745,7.243899287455079,7.369606867280764,510800
2000-04-10,7.149618148803711,7.239970945605143,7.122120096998489,7.21247193472726,54000
2000-04-11,7.275328636169434,7.330325720892096,7.149621013946204,7.149621013946204,975800
2000-04-12,7.338181018829346,7.43246171714407,7.279256061919074,7.306754119391105,484400
2000-04-13,7.322469711303711,7.385323528568121,7.294971645787102,7.353896619935917,881600
